Invoice Number	Invoice Date	Country of Origin	HS Code	Mat. NO.		Description	Default	Quantity	Weight per PC (kg)	Unit Price (per batch)	Price per PC	Total Price	Currency
59638689	30.01.2026	DE	870850	5QS521101D	87089900	Propeller shaft	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	3	11	109.34	1 /PC	328.02	EUR
59638689	30.01.2026	DE	870894	5QT423051E	87089400	STEERING SYSTEM	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	3	11.9	269.05	1 /PC	807.15	EUR
59638689	30.01.2026	CZ	870891	5WA121251H	87089100	radiator	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	3	3.067	24.9	1 /PC	74.7	EUR
59638689	30.01.2026	PL	870899	5WA199315F	87089900	sub-frame	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	3	11.2	36.98	1 /PC	110.94	EUR
59638689	30.01.2026	CZ	841590	5WA816411A	84159000	refrigerant condenser with	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	3	1.649	22.31	1 /PC	66.93	EUR
59638689	30.01.2026	CZ	830120	89A827506A	83012000	Hood latch	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	3	0.487	620.34	100 /PC	18.6	EUR
59638689	30.01.2026	PL	392630	89C800346F5W	87089900	DOOR HANDLE	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	1	0.158	663.62	100 /PC	6.64	EUR
59638689	30.01.2026	PL	830230	89C800346F7C	87089900	DOOR HANDLE	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	1	0.144	671.05	100 /PC	6.71	EUR
59638689	30.01.2026	PL	392630	89C800346F9R	87089900	DOOR HANDLE	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	1	0.158	671.05	100 /PC	6.71	EUR
59638689	30.01.2026	PL	830160	8V0827507H	#N/A	striker plate	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	3	0.14	"1,164.39"	1000 /PC	3.48	EUR
59638689	30.01.2026	CZ	870710	57H800411038	#N/A	BODY W.PAINT	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	1	470	"2,835.76"	1 /PC	"2,835.76"	EUR
59638689	30.01.2026	CZ	870710	57H800411038	#N/A	BODY W.PAINT	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	1	470	"2,835.76"	1 /PC	"2,835.76"	EUR
59638689	30.01.2026	CZ	870710	57H800411038	#N/A	BODY W.PAINT	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	1	470	"2,835.76"	1 /PC	"2,835.76"	EUR
59638705	02.02.2026	HU	851140	02E911022H	85114000	starter	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	80	3.346	35.8	1 /PC	"2,864.00"	EUR
59638705	02.02.2026	RO	401032	06Q903137A	40103190	v-ribbed belt	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	110	0.12	193.03	100 /PC	212.33	EUR
59638705	02.02.2026	SK	732690	191611715	#N/A	bracket for hose	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	"2,000"	0.003	19.71	1000 /PC	39.42	EUR
59638705	02.02.2026	BE	870829	1K0807621A	#N/A	TRANSPORT	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	650	0.005	156.39	1000 /PC	101.65	EUR
59638705	02.02.2026	IT	850110	1T3827887B	85013119	Motor for tailgate	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	24	0.262	639.41	100 /PC	153.46	EUR
59638705	02.02.2026	CN	851821	3G8035415A	#N/A	Mid-range speaker	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	66	0.119	277.72	100 /PC	183.3	EUR
59638705	02.02.2026	CZ	870829	3J08585604PK	#N/A	Cover for steering column	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	20	0.074	706.07	1000 /PC	14.12	EUR
59638705	02.02.2026	DE	830230	3J1906131	87089900	Bracket for elec.contr. module	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	42	0.07	521.12	1000 /PC	21.89	EUR
59638705	02.02.2026	CZ	830120	3J2837015	83012000	Door latch	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	36	0.442	556.48	100 /PC	200.33	EUR
59638705	02.02.2026	CZ	830120	3J2837016	83012000	Door latch	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	36	0.445	561.67	100 /PC	202.2	EUR
59638705	02.02.2026	CZ	870829	3P08585594PK	87082900	Trim for steering column	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	16	0.33	448.93	100 /PC	71.83	EUR
59638705	02.02.2026	DE	870880	3Q0407151P	87088000	"track control arm, complete"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	88	3.115	"1,334.93"	100 /PC	"1,174.74"	EUR
59638705	02.02.2026	CZ	870880	3Q0411303S	87088000	"stabilizer, complete"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	56	5.888	22.3	1 /PC	"1,248.80"	EUR
59638705	02.02.2026	CZ	392690	3V08612219B9	#N/A	Holder for tablet PC for	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	144	0.068	162.29	100 /PC	233.7	EUR
59638705	02.02.2026	CZ	392690	3V0861221A9B9	#N/A	Holder for tablet PC for	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	62	0.076	471.06	100 /PC	292.06	EUR
59638705	02.02.2026	CZ	870880	3WA511305F	87088000	Stabilizer	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	56	2.321	17.95	1 /PC	"1,005.20"	EUR
59638705	02.02.2026	DE	903289	3WA614517AS	87083000	BRAKE UNIT	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	48	1.915	81.48	1 /PC	"3,911.04"	EUR
59638705	02.02.2026	MX	853710	3WA907007F	#N/A	Control unit for air condit.	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	28	0.186	18.32	1 /PC	512.96	EUR
59638705	02.02.2026	LT	852610	3WA907541F	#N/A	Radar sensor	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	36	0.078	26.59	1 /PC	957.24	EUR
59638705	02.02.2026	IE	853710	3WA959592A	#N/A	Control unit for door	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	86	0.095	907.54	100 /PC	780.48	EUR
59638705	02.02.2026	IE	853710	3WA959593A	#N/A	Control unit for door	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	86	0.096	946.71	100 /PC	814.17	EUR
59638705	02.02.2026	PL	870830	3WB614105BA	#N/A	BRAKE BOOSTER	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	18	5.13	147.43	1 /PC	"2,653.74"	EUR
59638705	02.02.2026	DE	830160	4M0837033B	83012000	Locking catch	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	130	0.105	"1,412.57"	1000 /PC	183.63	EUR
59638705	02.02.2026	DE	830230	510857817	#N/A	belt guide	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	225	0.035	207.92	1000 /PC	46.78	EUR
59638705	02.02.2026	CZ	392690	5658858794PK	87089900	Cap	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	50	0.073	553.06	1000 /PC	27.65	EUR
59638705	02.02.2026	IT	853650	565959565AWHI	#N/A	switch for rear view mirror	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	84	0.02	242.4	100 /PC	203.62	EUR
59638705	02.02.2026	SK	830230	571837401L	85011019	WINDOW LIFT	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	1.843	18.76	1 /PC	562.8	EUR
59638705	02.02.2026	SK	830230	571837402L	85011019	WINDOW LIFT	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	1.831	18.76	1 /PC	562.8	EUR
59638705	02.02.2026	CZ	870829	571857551ASX4	87082900	Sun vizor with illuminated	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	22	0.417	679.88	100 /PC	149.57	EUR
59638705	02.02.2026	CZ	870829	571857552ASX4	87082900	Sun vizor with illuminated	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	22	0.422	635.04	100 /PC	139.71	EUR
59638705	02.02.2026	PL	870829	5718672914PK	87082900	"Lining, pillar b"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	40	0.476	176.29	100 /PC	70.52	EUR
59638705	02.02.2026	PL	870829	5718672924PK	87082900	"Lining, pillar b"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	40	0.456	176.29	100 /PC	70.52	EUR
59638705	02.02.2026	DE	392690	5718814794PK	87089900	Cap	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	32	0.082	609.32	1000 /PC	19.5	EUR
59638705	02.02.2026	DE	392690	5718814804PK	87089900	Cap	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	32	0.082	609.32	1000 /PC	19.5	EUR
59638705	02.02.2026	TR	870870	574601025	#N/A	Alloy wheel	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	50	10.2	36.9	1 /PC	"1,845.00"	EUR
59638705	02.02.2026	KR	853710	57H035876C	85272900	Operating unit for	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	15	1.06	289.03	1 /PC	"4,335.45"	EUR
59638705	02.02.2026	SK	870899	57H121283	87082900	Air duct	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	36	0.141	733.27	1000 /PC	26.4	EUR
59638705	02.02.2026	SK	870899	57H121330	87082900	Air duct	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	84	0.247	129.1	100 /PC	108.44	EUR
59638705	02.02.2026	SK	870829	57H807093A	#N/A	Cross member for front panel	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	160	1.139	496.48	100 /PC	794.37	EUR
59638705	02.02.2026	SK	870829	57H807183	#N/A	Guide piece	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	48	0.113	134.89	100 /PC	64.75	EUR
59638705	02.02.2026	SK	870829	57H807184	#N/A	Guide piece	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	48	0.114	134.89	100 /PC	64.75	EUR
59638705	02.02.2026	PL	870810	57H807394	#N/A	Guide piece	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	0.279	397.31	100 /PC	119.19	EUR
59638705	02.02.2026	PL	870829	57H807863	87089900	Attachment strip	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	50	0.781	532.19	100 /PC	266.1	EUR
59638705	02.02.2026	TR	870829	57H809702	#N/A	Fuel filler door	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	36	0.348	421.19	100 /PC	151.63	EUR
59638705	02.02.2026	CZ	392630	57H809933	87089900	Cup	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	80	0.12	865.94	1000 /PC	69.28	EUR
59638705	02.02.2026	SK	870829	57H819335	#N/A	Cover for plenum chamber	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	0.104	421.22	1000 /PC	12.64	EUR
59638705	02.02.2026	SK	870829	57H819336	#N/A	Cover for plenum chamber	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	0.102	429.76	1000 /PC	25.79	EUR
59638705	02.02.2026	CN	870829	57H820951CDWI	87082900	Air vent	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	36	0.396	"1,027.59"	100 /PC	369.93	EUR
59638705	02.02.2026	CZ	830230	57H823185	83012000	Hood latch - upper portion	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	0.274	196.86	100 /PC	59.06	EUR
59638705	02.02.2026	CZ	830230	57H823186	83012000	Hood latch - upper portion	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	0.272	196.86	100 /PC	118.12	EUR
59638705	02.02.2026	DE	830230	57H823359	#N/A	Gas-filled strut	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	106	0.2	233.95	100 /PC	247.98	EUR
59638705	02.02.2026	CZ	392630	57H823661C	87089900	Operating lever	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	80	0.05	359.36	1000 /PC	28.75	EUR
59638705	02.02.2026	RO	392690	57H823716A	#N/A	Plug	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	70	0.014	548	1000 /PC	38.36	EUR
59638705	02.02.2026	CZ	830230	57H825135A	87089900	Bracket	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	75	0.129	868.57	1000 /PC	65.14	EUR
59638705	02.02.2026	CZ	870829	57H825206A	87082900	Underbody lining	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	0.476	490.76	100 /PC	147.23	EUR
59638705	02.02.2026	CZ	392690	57H8275209B9	#N/A	Cover - lock	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	100	0.026	243.86	1000 /PC	24.39	EUR
59638705	02.02.2026	CZ	401693	57H827705B5AP	40169390	COVER SEAL	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	0.95	485.61	100 /PC	145.68	EUR
59638705	02.02.2026	DE	870829	57H827878F7C	87082900	REAR SPOILER	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	12	3.721	53.74	1 /PC	644.88	EUR
59638705	02.02.2026	DE	870829	57H827878F8P	87082900	REAR SPOILER	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	6	3.721	57.85	1 /PC	347.1	EUR
59638705	02.02.2026	DE	870829	57H827878F9R	87082900	REAR SPOILER	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	12	3.721	53.74	1 /PC	644.88	EUR
59638705	02.02.2026	DE	870829	57H827878S9R	87082900	REAR SPOILER	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	6	3.721	53.74	1 /PC	322.44	EUR
59638705	02.02.2026	DE	392630	57H827931A041	87082900	Spoiler	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	0.35	623.05	100 /PC	373.84	EUR
59638705	02.02.2026	DE	392630	57H827932A041	87082900	Spoiler	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	40	0.34	623.05	100 /PC	249.22	EUR
59638705	02.02.2026	CZ	401693	57H8376975AP	40169330	"Door seal, outer"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	111	0.355	272.95	100 /PC	302.97	EUR
59638705	02.02.2026	CZ	392630	57H837901	87082900	Trim	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	22	0.201	198.56	100 /PC	43.68	EUR
59638705	02.02.2026	CZ	392630	57H837902	87082900	Trim	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	22	0.201	198.56	100 /PC	43.68	EUR
59638705	02.02.2026	BG	401693	57H839119B5AP	#N/A	Door seal	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	0.132	225.53	100 /PC	135.32	EUR
59638705	02.02.2026	BG	401693	57H839120B5AP	#N/A	Door seal	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	0.13	225.53	100 /PC	135.32	EUR
59638705	02.02.2026	SK	401693	57H8394315AP	87082900	Glass channel	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	51	0.64	699.75	100 /PC	356.87	EUR
59638705	02.02.2026	CZ	392630	57H839901	87082900	Trim for door window frame	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	66	0.203	198.52	100 /PC	131.02	EUR
59638705	02.02.2026	CZ	392630	57H839902	87082900	Trim for door window frame	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	22	0.203	198.52	100 /PC	43.67	EUR
59638705	02.02.2026	ES	870829	57H853216B6DH	87082900	"Lining, pillar d"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	45	0.562	14.52	1 /PC	653.4	EUR
59638705	02.02.2026	AT	392690	57H853621AWOQ	39199090	Skoda emblem	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	48	0.028	208.3	100 /PC	99.98	EUR
59638705	02.02.2026	CZ	870829	57H854731A9B9	87082900	Trim for wheel arch	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	16	0.493	383.28	100 /PC	61.32	EUR
59638705	02.02.2026	CZ	870829	57H8548199B9	87082900	Trim for wheel arch	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	5	0.358	221.02	100 /PC	11.05	EUR
59638705	02.02.2026	CZ	870829	57H8548209B9	87082900	Trim for wheel arch	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	25	0.358	221.02	100 /PC	55.26	EUR
59638705	02.02.2026	CZ	870829	57H8572894PK	#N/A	Rear carrier	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	20	0.264	152.53	100 /PC	30.51	EUR
59638705	02.02.2026	CZ	870829	57H857503A4PK	87089900	Cap	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	32	0.118	136.06	100 /PC	43.54	EUR
59638705	02.02.2026	CZ	870829	57H8575044PK	87089900	Cap	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	32	0.135	114.53	100 /PC	36.65	EUR
59638705	02.02.2026	ES	392690	57H8577176PS	#N/A	Cover for loudspeaker	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	32	0.106	228.71	100 /PC	73.19	EUR
59638705	02.02.2026	CZ	870899	57H857865	87089900	Cap	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	45	0.057	569.08	1000 /PC	25.61	EUR
59638705	02.02.2026	CZ	870829	57H857946A	87082900	Air duct	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	28	0.074	779.84	1000 /PC	21.84	EUR
59638705	02.02.2026	CZ	830120	57H858491AMNB	87082100	Press button buckle	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	84	0.139	465.35	100 /PC	390.89	EUR
59638705	02.02.2026	SK	870829	57H860255A	87089900	Bracket	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	48	0.304	642.21	100 /PC	308.26	EUR
59638705	02.02.2026	CZ	870829	57H861531ZTB	87082900	Luggage compartment floor	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	40	2.362	14.93	1 /PC	597.2	EUR
59638705	02.02.2026	PL	870829	57H8634594PK	#N/A	Cover for lock carrier	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	48	1.055	365.55	100 /PC	175.46	EUR
59638705	02.02.2026	CZ	870899	57H863957A	#N/A	Insert	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	21	0.411	293.38	100 /PC	61.61	EUR
59638705	02.02.2026	CZ	870829	57H863959	#N/A	Sound baffle	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	90	0.027	146.59	1000 /PC	13.19	EUR
59638705	02.02.2026	CZ	870829	57H8640524PK	#N/A	Glove box	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	0.558	389.93	100 /PC	116.98	EUR
59638705	02.02.2026	TR	392690	57H864207BXOF	87082900	Armrest	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	42	2.629	20.31	1 /PC	853.02	EUR
59638705	02.02.2026	ES	870899	57H864237	#N/A	Sound absorber for fender	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	72	0.026	619.66	1000 /PC	44.62	EUR
59638705	02.02.2026	CZ	870899	57H864907	87089900	Sound absorber	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	42	0.034	563.8	1000 /PC	23.68	EUR
59638705	02.02.2026	CZ	870829	57H864953	87082900	Sound absorber	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	72	0.013	216.47	1000 /PC	15.59	EUR
59638705	02.02.2026	CZ	870829	57H864954	87082900	Sound absorber	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	0.016	328.18	1000 /PC	19.69	EUR
59638705	02.02.2026	CZ	870829	57H864988	87089900	Sound absorber	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	90	0.016	289.29	1000 /PC	26.04	EUR
59638705	02.02.2026	PL	870829	57H867246ERM5	87082900	"Lining, pillar d"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	24	0.324	257.45	100 /PC	61.79	EUR
59638705	02.02.2026	PL	870829	57H867288RM5	87082900	"Lining, pillar c"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	0.241	110.72	100 /PC	66.43	EUR
59638705	02.02.2026	CZ	870829	57H8674254PK	#N/A	Cover for switch	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	140	0.009	217.72	1000 /PC	30.48	EUR
59638705	02.02.2026	CZ	870829	57H8676054PK	87082900	Trim panel for hatch gate	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	15	0.934	576.39	100 /PC	86.46	EUR
59638705	02.02.2026	CZ	560819	57H867613C7EY	#N/A	NET	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	20	0.618	11.77	1 /PC	235.4	EUR
59638705	02.02.2026	CZ	392690	57H868437ARM5	87089900	Cap	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	24	0.11	"1,091.04"	1000 /PC	26.18	EUR
59638705	02.02.2026	CZ	870829	57H868759	#N/A	Sound baffle	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	0.018	463.49	1000 /PC	27.81	EUR
59638705	02.02.2026	CZ	870829	57H868760	#N/A	Sound absorber	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	36	0.029	776.59	1000 /PC	27.96	EUR
59638705	02.02.2026	DE	391733	57H877201A	87089900	Water drain hose	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	240	0.07	145.06	100 /PC	348.14	EUR
59638705	02.02.2026	DE	391733	57H877203A	87089900	Water drain hose	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	80	0.083	160.63	100 /PC	128.5	EUR
59638705	02.02.2026	DE	940199	57H8813144PK	94019900	Trim panel for seat frame	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	90	0.35	337.33	100 /PC	303.6	EUR
59638705	02.02.2026	CZ	392690	57H887233A4PK	#N/A	Guide sleeve	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	462	0.016	253.95	1000 /PC	117.32	EUR
59638705	02.02.2026	XS	852852	57H919605BHIF	#N/A	Display unit and control panel	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	54	1.322	194.92	1 /PC	"10,525.68"	EUR
59638705	02.02.2026	CN	902920	57H920944B	#N/A	Instrument cluster	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	0.948	165.56	1 /PC	"9,933.60"	EUR
59638705	02.02.2026	XS	392690	57H945312	87082900	Trim for tail light	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	40	0.062	972.59	1000 /PC	38.9	EUR
59638705	02.02.2026	ES	851230	57H951206C	85123010	Fanfare horn	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	48	0.24	519.55	100 /PC	249.38	EUR
59638705	02.02.2026	ES	854430	57H971147AQ	#N/A	Harness for	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	40	0.495	13.21	1 /PC	528.4	EUR
59638705	02.02.2026	ES	854430	57H971693D	#N/A	Harness for door	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	20	0.367	10.69	1 /PC	213.8	EUR
59638705	02.02.2026	ES	854430	57H971694D	#N/A	Harness for door	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	20	0.368	921.65	100 /PC	184.33	EUR
59638705	02.02.2026	CZ	392690	57J819063	87082900	Intermediate piece	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	20	0.09	169.75	100 /PC	33.95	EUR
59638705	02.02.2026	SK	870829	57J819593	87089900	Cover	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	0.018	654.21	1000 /PC	19.63	EUR
59638705	02.02.2026	CZ	870829	57J819655	87082900	Air duct	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	0.226	252.29	100 /PC	75.69	EUR
59638705	02.02.2026	DE	870829	57J8531938RD	87082900	Trim	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	0.08	12.48	1 /PC	748.8	EUR
59638705	02.02.2026	DE	870829	57J8531948RD	87082900	Trim	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	17	0.346	30.46	1 /PC	517.82	EUR
59638705	02.02.2026	CZ	870829	57J8570374PK	87082900	Trim	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	56	0.032	562.24	1000 /PC	31.48	EUR
59638705	02.02.2026	ES	870829	57J857053WZK	#N/A	Cover for instrument	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	32	0.25	701.25	100 /PC	224.4	EUR
59638705	02.02.2026	CZ	870829	57J857097A4PK	#N/A	Glove box	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	29	1.993	22.86	1 /PC	662.94	EUR
59638705	02.02.2026	CZ	870829	57J8579854PK	87082900	Insert for stowage compartment	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	96	0.106	659.92	1000 /PC	63.35	EUR
59638705	02.02.2026	CZ	870829	57J858719AXOF	#N/A	Cover with air vent	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	40	0.333	42.94	1 /PC	"1,717.60"	EUR
59638705	02.02.2026	CZ	870829	57J858721AXOF	#N/A	Stowage compartment with vent	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	29	1.595	68	1 /PC	"1,972.00"	EUR
59638705	02.02.2026	CZ	392690	57J863041ALGI	87082900	Trim	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	63	0.07	433.43	100 /PC	273.06	EUR
59638705	02.02.2026	CZ	392630	57J8671714PK	87082900	"Escutcheon, upper portion"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	35	0.043	399.73	1000 /PC	13.99	EUR
59638705	02.02.2026	CZ	392630	57J8671724PK	87082900	"Escutcheon, upper portion"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	35	0.048	409.93	1000 /PC	14.35	EUR
59638705	02.02.2026	ES	854430	57J971120AJ	#N/A	Harness for door	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	20	0.51	16.08	1 /PC	321.6	EUR
59638705	02.02.2026	ES	854430	57J971121G	#N/A	Harness for door	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	20	0.456	13.24	1 /PC	264.8	EUR
59638705	02.02.2026	FR	903180	57L962238B	#N/A	SENSOR	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	80	0.051	11.32	1 /PC	905.6	EUR
